#{"t_start": 1784589028.4616606, "env_id": "None"}
r,l,t
811.25,60,10.484017
87.8,60,10.520931
521.2,60,10.554977
640.75,60,10.58886
145.35,60,10.622312
875.35,60,10.654817
619.65,60,10.688922
571.55,60,10.720698
785.75,60,10.753315
358.3,60,10.788607
424.3,60,10.823469
492.75,60,10.858565
1193.6,60,10.893302
333.2,60,10.92957
29.25,60,10.967653
304.1,60,11.005005
724.95,60,11.042575
143.2,60,11.078073
620.6,60,11.113587
242.15,60,11.146315
355.25,60,11.180537
789.0,60,11.215523
1089.9,60,11.25181
-157.25,36,11.272722
528.9,60,11.305292
757.85,60,11.338037
555.95,60,11.370841
57.25,60,11.40337
472.4,60,11.439098
206.4,60,11.469821
858.2,60,11.504141
851.05,60,11.536625
1332.5,60,11.573016
495.15,60,11.60694
251.65,60,11.642981
327.65,60,11.678177
733.8,60,11.713553
887.7,60,11.747785
441.1,60,11.782932
764.6,60,11.819247
190.25,60,11.855561
893.95,60,11.890527
507.4,60,11.925452
-175.05,14,11.934577
347.1,60,11.970115
78.0,60,12.004852
798.15,60,12.038925
312.45,60,12.069084
178.05,60,12.104552
900.2,60,12.142063
748.35,60,12.182296
807.05,60,12.219695
834.9,60,12.256191
626.75,60,12.292363
358.3,60,12.325762
868.2,60,12.358359
-152.1,33,12.377227
602.15,60,12.409544
668.7,60,12.444593
997.25,60,12.479816
868.7,60,12.509817
793.6,60,12.542051
465.65,60,12.57364
817.35,60,12.607037
879.25,60,12.643194
871.25,60,12.677613
905.65,60,12.711044
868.25,60,12.746578
479.9,60,12.782138
139.8,60,12.816656
1005.95,60,12.851914
787.85,60,12.886575
-48.75,60,12.918054
655.25,60,12.952437
560.9,60,12.986313
618.1,60,13.01894
6.45,60,13.055227
523.0,60,13.090747
356.85,60,13.124698
553.75,60,13.160282
-150.5,9,13.165426
-154.0,8,13.169749
782.6,60,13.203573
952.1,60,13.237951
25.9,60,13.267892
507.75,60,13.302773
734.25,60,13.338131
354.7,60,13.372457
859.8,60,13.406402
73.4,60,13.440612
-170.5,34,13.462193
-166.0,8,13.467901
825.6,60,13.504828
745.7,60,13.544942
278.6,60,13.581622
140.0,60,13.617898
-168.65,24,13.632576
871.6,60,13.665172
896.65,60,13.700939
295.95,60,13.737136
498.55,60,13.772963
382.15,60,13.807282
767.1,60,13.842392
617.1,60,13.875676
375.3,60,13.909983
28.05,60,13.945542
490.7,60,13.981053
51.3,60,14.016979
720.8,60,14.053772
595.1,60,14.08713
285.3,60,14.121612
37.25,60,14.154608
512.85,60,14.189743
131.25,60,14.222111
303.1,60,14.257231
427.95,60,14.292298
855.85,60,14.324167
907.65,60,14.357633
441.85,60,14.392387
347.2,60,14.42622
644.75,60,14.461222
-150.0,13,14.468826
212.55,60,14.503833
479.6,60,14.537634
901.65,60,14.573872
701.25,60,14.60814
539.1,60,14.641058
190.25,60,14.678528
635.55,60,14.713006
779.3,60,14.748909
796.2,60,14.785092
372.7,60,14.818367
409.4,60,14.854399
292.8,60,14.890326
622.45,60,14.925557
869.5,60,14.960126
116.45,60,14.994718
777.45,60,15.025426
306.25,60,15.061011
494.7,60,15.093958
290.45,60,15.124502
560.95,60,15.156282
666.5,60,15.191314
1040.65,60,15.22589
469.2,60,15.262073
404.55,60,15.298395
-151.25,17,15.308386
644.8,60,15.347147
106.45,60,15.382857
324.45,60,15.417606
412.15,60,15.452345
473.1,60,15.487315
910.95,60,15.521417
231.7,60,15.555508
779.25,60,15.588877
33.05,60,15.622498
554.1,60,15.655171
803.45,60,15.688642
111.45,60,15.720729
-151.75,20,15.732158
-164.0,3,15.734453
-160.85,34,15.753394
652.85,60,15.786732
522.3,60,15.82073
707.7,60,15.853225
569.55,60,15.88666
763.8,60,15.921094
881.8,60,15.957042
904.45,60,15.992388
424.3,60,16.027277
461.4,60,16.06222
384.25,60,16.0943
-33.65,60,16.127164
148.25,60,16.162944
-153.1,28,16.179569
996.65,60,16.214819
195.25,60,16.25028
-64.45,60,16.286484
847.85,60,16.322711
752.25,60,16.35461
459.15,60,16.387115
1088.05,60,16.42089
460.8,60,16.458202
268.65,60,16.490705
95.2,60,16.522106
729.1,60,16.557666
493.95,60,16.587646
352.25,60,16.617421
-152.4,12,16.623498
669.1,60,16.653364
1122.35,60,16.685939
115.5,60,16.717586
142.55,60,16.751751
741.75,60,16.787087
878.55,60,16.821674
791.35,60,16.855904
643.75,60,16.890754
420.7,60,16.925408
857.45,60,16.958626
914.2,60,16.994816
897.1,60,17.027429
399.85,60,17.061706
895.15,60,17.096353
930.25,60,17.132083
799.75,60,17.167767
761.4,60,17.202833
883.7,60,17.233244
972.4,60,17.269135
172.65,60,17.304493
600.4,60,17.33817
243.6,60,17.370658
421.75,60,17.4041
822.4,60,17.436881
-162.35,23,17.449193
487.45,60,17.484104
329.4,60,17.517379
740.7,60,17.551399
881.05,60,17.586555
1064.0,60,17.621355
964.8,60,17.656787
562.45,60,17.690128
875.45,60,17.724813
950.7,60,17.759247
1055.5,60,17.791678
728.4,60,17.825862
160.6,60,17.861451
451.85,60,17.89605
315.35,60,17.930168
629.4,60,17.965787
807.2,60,18.001556
804.55,60,18.035679
583.5,60,18.070489
507.05,60,18.104518
-51.0,60,18.138895
996.15,60,18.171808
926.25,60,18.2014
709.15,60,18.235691
848.45,60,18.271407
250.05,60,18.305526
1107.15,60,18.340468
725.65,60,18.374063
772.65,60,18.408908
722.75,60,18.439577
745.95,60,18.473938
798.95,60,18.508957
232.1,60,18.544275
562.65,60,18.579275
749.55,60,18.614158
911.4,60,18.650351
930.2,60,18.685939
485.05,60,18.717539
780.3,60,18.750478
726.6,60,18.783859
365.4,60,18.817075
570.55,60,18.852569
930.2,60,18.888432
844.1,60,18.922961
659.35,60,18.958236
982.15,60,18.993809
527.6,60,19.027754
854.7,60,19.062518
824.0,60,19.097087
673.9,60,19.133127
213.15,60,19.167325
849.8,60,19.20341
1094.35,60,19.237682
122.5,60,19.272014
55.8,60,19.309004
998.6,60,19.340796
642.4,60,19.376698
806.85,60,19.412048
656.25,60,19.446054
140.85,60,19.479289
448.35,60,19.513227
1009.15,60,19.547307
444.8,60,19.583149
342.6,60,19.619097
458.3,60,19.649994
265.75,60,19.682317
467.85,60,19.711942
518.25,60,19.743616
674.6,60,19.774113
540.75,60,19.811207
1031.65,60,19.847467
628.95,60,19.88466
648.2,60,19.919619
766.45,60,19.957692
429.35,60,19.995244
1054.6,60,20.029756
-113.1,60,20.06698
118.15,60,20.103485
551.05,60,20.138311
591.25,60,20.18688
644.3,60,20.233182
802.15,60,20.268899
507.2,60,20.303754
493.0,60,20.335356
930.7,60,20.366062
662.6,60,20.401907
894.55,60,20.434338
813.5,60,20.467075
-29.25,60,20.502011
697.35,60,20.535489
612.15,60,20.570032
670.1,60,20.605347
185.85,60,20.639212
780.1,60,20.673374
469.85,60,20.707484
1005.45,60,20.741756
805.55,60,20.777538
299.45,60,20.811331
817.9,60,20.843664
192.5,60,20.877076
871.7,60,20.91431
892.9,60,20.949744
20.05,60,20.984976
780.2,60,21.018687
316.95,60,21.049891
839.3,60,21.084797
790.75,60,21.118367
456.05,60,21.153367
957.95,60,21.188466
870.75,60,21.223759
671.9,60,21.257925
691.5,60,21.292214
835.1,60,21.32784
829.0,60,21.35982
714.3,60,21.392638
539.65,60,21.428339
616.65,60,21.462421
-158.45,23,21.476491
633.45,60,21.512576
466.1,60,21.546775
574.55,60,21.580739
1053.75,60,21.612885
464.05,60,21.643785
736.75,60,21.677498
636.65,60,21.710494
1053.85,60,21.745218
1210.5,60,21.780438
480.9,60,21.81253
307.1,60,21.844331
802.5,60,21.877556
262.25,60,21.912591
1048.85,60,21.945772
627.5,60,21.9795
823.15,60,22.012948
577.2,60,22.047542
497.6,60,22.083327
738.6,60,22.116926
1180.85,60,22.15008
784.4,60,22.184936
1011.6,60,22.220528
1005.7,60,22.253863
967.6,60,22.28756
745.0,60,22.321712
857.8,60,22.353416
491.4,60,22.387381
779.3,60,22.424929
672.55,60,22.459057
515.2,60,22.493246
370.75,60,22.528689
796.95,60,22.563304
1069.85,60,22.59504
199.8,60,22.626847
750.75,60,22.659459
1052.85,60,22.695429
859.6,60,22.729303
957.9,60,22.760412
630.7,60,22.795231
1026.65,60,22.829933
940.6,60,22.861109
378.5,60,22.892859
222.6,60,22.926456
610.25,60,22.957275
786.75,60,22.991347
848.85,60,23.024032
985.7,60,23.058378
937.65,60,23.089584
637.55,60,23.123446
559.1,60,23.158639
865.15,60,23.193775
626.5,60,23.227762
967.05,60,23.262565
933.35,60,23.296025
782.0,60,23.331521
788.4,60,23.366611
767.2,60,23.401979
795.9,60,23.437173
1018.6,60,23.467491
806.5,60,23.498047
1104.15,60,23.532038
642.8,60,23.564879
612.25,60,23.598014
956.3,60,23.632303
826.75,60,23.662398
1104.35,60,23.693993
510.35,60,23.731071
819.4,60,23.768379
1197.55,60,23.805456
522.5,60,23.842151
1098.0,60,23.877296
747.35,60,23.912731
698.4,60,23.945942
784.55,60,23.975891
1054.45,60,24.006675
725.25,60,24.038765
482.55,60,24.067678
660.45,60,24.101768
399.85,60,24.13635
796.15,60,24.171071
722.7,60,24.212513
371.3,60,24.252294
673.2,60,24.287687
563.35,60,24.323133
990.95,60,24.355848
579.5,60,24.387646
412.5,60,24.423478
1065.75,60,24.460986
468.2,60,24.496154
860.3,60,24.530976
766.95,60,24.564326
1068.8,60,24.597282
776.45,60,24.631328
386.7,60,24.66217
871.7,60,24.69774
449.7,60,24.734274
643.8,60,24.768056
143.3,60,24.803045
492.9,60,24.836026
753.0,60,24.869912
554.5,60,24.904949
713.4,60,24.939302
715.2,60,24.974276
375.3,60,25.0088
815.25,60,25.043651
814.6,60,25.078261
692.1,60,25.112044
1135.45,60,25.14742
735.25,60,25.181544
351.3,60,25.215501
813.2,60,25.252954
606.4,60,25.289609
1005.7,60,25.325127
934.7,60,25.359559
850.55,60,25.392986
880.6,60,25.425602
420.9,60,25.460614
791.5,60,25.492874
1166.85,60,25.527483
1159.8,60,25.561001
742.5,60,25.595109
603.65,60,25.63045
395.9,60,25.66461
1063.2,60,25.696758
547.15,60,25.732127
895.65,60,25.766162
981.1,60,25.798479
655.65,60,25.833254
1136.85,60,25.867896
658.7,60,25.903979
260.65,60,25.942687
479.0,60,25.977103
917.9,60,26.010817
132.95,60,26.045235
1009.0,60,26.076854
837.95,60,26.107944
901.95,60,26.143421
739.7,60,26.177713
743.7,60,26.212994
581.35,60,26.245895
706.35,60,26.280043
1052.1,60,26.316409
803.1,60,26.352918
783.5,60,26.389119
775.55,60,26.426854
755.95,60,26.466282
915.2,60,26.500163
38.85,60,26.536144
495.9,60,26.574964
704.15,60,26.610533
806.25,60,26.648409
922.3,60,26.683483
872.9,60,26.716174
780.25,60,26.751291
991.45,60,26.786787
748.65,60,26.82276
285.75,60,26.856928
60.65,60,26.891728
767.5,60,26.924945
760.75,60,26.959727
412.05,60,26.994184
970.85,60,27.028655
758.5,60,27.063907
854.65,60,27.100151
872.2,60,27.138534
694.9,60,27.173104
898.9,60,27.206206
583.55,60,27.24178
806.95,60,27.275461
710.95,60,27.308815
550.3,60,27.34171
920.55,60,27.378206
510.9,60,27.413656
968.75,60,27.445971
984.0,60,27.482648
1183.65,60,27.518929
1202.2,60,27.555815
1148.4,60,27.59178
960.85,60,27.627139
1028.15,60,27.665942
535.15,60,27.703001
861.2,60,27.739694
608.1,60,27.774928
285.95,60,27.806466
991.55,60,27.843
1011.55,60,27.879737
744.25,60,27.912537
939.0,60,27.944524
1006.05,60,27.979769
870.1,60,28.015855
1155.25,60,28.051597
880.4,60,28.089036
836.55,60,28.128315
778.45,60,28.169677
876.3,60,28.20366
1046.2,60,28.239034
390.5,60,28.274393
881.8,60,28.3095
744.65,60,28.341388
626.4,60,28.379418
1042.75,60,28.414505
177.55,60,28.449817
826.75,60,28.484276
384.05,60,28.516948
759.5,60,28.551496
580.7,60,28.58542
1035.65,60,28.620662
965.7,60,28.659205
839.95,60,28.693326
831.6,60,28.727579
799.7,60,28.760404
677.35,60,28.794857
612.05,60,28.823732
228.35,60,28.853567
1032.45,60,28.883524
846.85,60,28.91676
852.7,60,28.950711
1122.25,60,28.984694
954.6,60,29.019382
808.1,60,29.054616
932.2,60,29.088655
407.15,60,29.121625
496.4,60,29.156567
917.7,60,29.190394
823.5,60,29.222762
194.6,60,29.257331
892.0,60,29.290634
915.7,60,29.320689
879.2,60,29.350695
990.6,60,29.384244
652.0,60,29.416748
440.5,60,29.45422
937.55,60,29.489803
993.0,60,29.528136
948.1,60,29.565253
759.7,60,29.60209
294.4,60,29.643549
911.9,60,29.683841
905.2,60,29.722517
823.15,60,29.76375
882.1,60,29.812019
610.4,60,29.856609
849.95,60,29.900265
949.65,60,29.941437
615.45,60,29.981582
589.3,60,30.02027
804.05,60,30.061091
965.5,60,30.104634
752.65,60,30.142823
712.8,60,30.18207
609.2,60,30.217248
814.25,60,30.258601
489.6,60,30.303303
670.45,60,30.344087
1116.85,60,30.384254
744.2,60,30.427622
918.9,60,30.471663
1155.6,60,30.513619
764.7,60,30.55222
1036.15,60,30.592507
1028.05,60,30.631567
1060.0,60,30.672147
714.35,60,30.707957
651.9,60,30.746737
417.35,60,30.805809
725.5,60,30.845616
825.4,60,30.883561
575.1,60,30.922441
710.9,60,30.967813
835.8,60,31.014033
699.25,60,31.050559
615.65,60,31.095121
594.25,60,31.131718
512.35,60,31.169534
448.85,60,31.20499
733.1,60,31.239954
567.0,60,31.279165
876.1,60,31.314614
752.2,60,31.35024
870.3,60,31.385912
608.8,60,31.420012
78.05,60,31.456683
289.65,60,31.493311
931.7,60,31.532481
873.15,60,31.572516
748.8,60,31.60875
1090.25,60,31.650868
838.65,60,31.690156
615.05,60,31.725676
483.2,60,31.761131
678.85,60,31.796519
888.05,60,31.831757
660.3,60,31.866314
855.35,60,31.901235
897.3,60,31.936064
304.95,60,31.971087
666.6,60,32.006163
746.95,60,32.041199
687.45,60,32.075958
844.95,60,32.110697
1066.25,60,32.146624
699.05,60,32.18456
354.9,60,32.220659
734.35,60,32.264606
1193.85,60,32.306191
270.85,60,32.343195
778.95,60,32.381411
785.2,60,32.41779
283.9,60,32.455989
454.55,60,32.496625
621.9,60,32.5333
463.55,60,32.569347
732.0,60,32.606355
725.2,60,32.645207
555.85,60,32.685038
549.9,60,32.721144
482.9,60,32.757583
618.85,60,32.796871
640.9,60,32.832448
678.55,60,32.867655
855.0,60,32.902622
484.1,60,32.945598
632.15,60,32.980749
1131.8,60,33.016344
1007.5,60,33.051268
855.25,60,33.089074
1095.7,60,33.124652
