#{"t_start": 1784589195.4965875, "env_id": "None"}
r,l,t
477.25,60,57.259635
804.8,60,57.554675
322.8,60,57.64358
727.85,60,57.727302
641.8,60,57.807245
677.65,60,57.898244
931.35,60,57.979692
501.25,60,58.058495
883.35,60,58.138173
158.95,60,58.214426
380.3,60,58.294418
818.05,60,58.389066
498.7,60,58.474659
928.65,60,58.557764
-154.1,8,58.571716
596.8,60,58.647546
146.6,60,58.723883
432.55,60,58.801949
873.8,60,58.879858
627.0,60,59.110519
694.0,60,59.191942
800.0,60,59.294341
644.75,60,59.394762
275.8,60,59.48881
279.55,60,59.572156
610.6,60,59.655242
-157.35,38,59.705958
646.65,60,59.804104
848.85,60,59.913493
-155.4,11,59.932124
339.4,60,60.027589
759.0,60,60.111386
599.2,60,60.194585
-65.55,60,60.288538
844.25,60,60.380768
894.55,60,60.460242
1016.8,60,60.538667
765.1,60,60.794225
372.95,60,60.873211
859.45,60,60.959177
91.95,60,61.037842
992.4,60,61.114912
904.75,60,61.216213
472.5,60,61.327094
668.7,60,61.423557
124.2,60,61.507444
671.45,60,61.584953
1082.5,60,61.660455
635.25,60,61.750428
666.15,60,61.854694
729.3,60,61.961042
945.5,60,62.06131
545.95,60,62.164134
630.3,60,62.260709
597.4,60,62.530667
1001.3,60,62.621578
649.55,60,62.700358
859.5,60,62.774213
794.45,60,62.850416
918.5,60,62.938924
639.95,60,63.018059
126.7,60,63.106307
804.1,60,63.188576
761.85,60,63.274436
991.3,60,63.357007
615.2,60,63.459236
-164.6,11,63.480054
159.0,60,63.566924
637.45,60,63.650701
934.1,60,63.74182
-154.5,1,63.743424
814.65,60,63.818556
705.4,60,63.899205
461.8,60,64.178441
649.75,60,64.279073
283.1,60,64.377842
751.7,60,64.46889
695.1,60,64.553837
561.25,60,64.628412
137.4,60,64.717336
567.65,60,64.800129
988.95,60,64.878021
588.0,60,64.96136
795.3,60,65.042068
276.1,60,65.118912
945.2,60,65.217014
-67.3,60,65.322255
951.95,60,65.399282
56.5,60,65.4732
357.75,60,65.551157
400.2,60,65.786054
605.6,60,65.859615
576.35,60,65.936178
698.3,60,66.018588
643.5,60,66.102413
-157.85,23,66.131815
726.05,60,66.210343
743.25,60,66.289139
-171.1,48,66.34636
828.9,60,66.416649
-176.85,37,66.460608
-59.3,60,66.533698
820.45,60,66.610533
897.7,60,66.689555
573.8,60,66.771471
648.8,60,66.843544
114.75,60,66.919307
588.6,60,66.99803
650.25,60,67.235213
-8.0,60,67.313062
498.2,60,67.398383
804.45,60,67.476138
706.55,60,67.546793
529.0,60,67.617583
848.55,60,67.686273
675.05,60,67.757285
562.6,60,67.825725
-174.5,8,67.836619
395.4,60,67.905287
525.75,60,67.981037
823.7,60,68.053223
543.25,60,68.122987
723.85,60,68.197669
612.3,60,68.278745
945.75,60,68.353592
773.15,60,68.432493
732.55,60,68.653748
38.5,60,68.725061
708.4,60,68.807961
781.75,60,68.883216
703.8,60,68.955925
968.1,60,69.032431
817.1,60,69.105903
633.5,60,69.185223
390.8,60,69.269471
876.25,60,69.354503
830.65,60,69.433511
857.9,60,69.509318
778.1,60,69.587191
949.75,60,69.665521
700.5,60,69.741942
750.95,60,69.817703
879.1,60,69.89727
713.85,60,70.132081
775.3,60,70.208494
490.5,60,70.285426
1032.8,60,70.364753
342.7,60,70.454831
747.6,60,70.553158
536.15,60,70.668305
-150.35,26,70.703755
-176.05,8,70.712905
15.8,60,70.79247
529.2,60,70.87284
905.55,60,70.954553
378.05,60,71.031535
-163.9,9,71.042463
-163.7,19,71.06495
798.45,60,71.133732
306.3,60,71.21501
760.85,60,71.298163
788.4,60,71.37808
803.85,60,71.447222
769.6,60,71.667096
809.4,60,71.738377
-203.05,38,71.780441
23.15,60,71.849056
873.8,60,71.919269
1009.85,60,71.994573
662.45,60,72.079391
22.3,60,72.160487
763.35,60,72.241954
677.75,60,72.313393
171.15,60,72.382002
1027.0,60,72.462265
671.45,60,72.535406
-156.3,26,72.56644
826.25,60,72.634688
798.6,60,72.703381
871.9,60,72.772324
816.8,60,72.841123
839.6,60,73.080496
950.3,60,73.154372
652.4,60,73.253927
751.6,60,73.356184
312.85,60,73.439012
726.8,60,73.517799
-167.95,9,73.530977
-158.85,52,73.601346
334.25,60,73.674384
421.05,60,73.7459
930.9,60,73.830417
-25.45,60,73.904957
694.65,60,73.976213
558.2,60,74.050332
783.15,60,74.119775
462.0,60,74.191801
713.2,60,74.269786
721.9,60,74.340374
-193.4,17,74.360468
611.55,60,74.583239
92.95,60,74.65234
280.8,60,74.724328
796.15,60,74.800337
639.55,60,74.874362
652.25,60,74.946146
624.75,60,75.021355
799.9,60,75.09676
-161.15,15,75.115841
563.8,60,75.192509
461.45,60,75.265499
411.15,60,75.335624
736.25,60,75.406951
561.35,60,75.47843
396.65,60,75.550027
-150.3,37,75.593215
519.0,60,75.663276
845.55,60,75.737857
612.25,60,75.95207
-169.35,49,76.010994
486.35,60,76.081955
-27.65,60,76.150905
504.75,60,76.224431
597.35,60,76.301715
675.8,60,76.375129
-28.6,60,76.460284
357.75,60,76.554035
600.8,60,76.642453
636.25,60,76.721111
798.65,60,76.797957
573.7,60,76.877298
1025.45,60,76.976443
129.25,60,77.073225
1027.55,60,77.147779
327.6,60,77.224294
524.5,60,77.447344
802.8,60,77.523865
594.1,60,77.605675
204.65,60,77.685518
345.85,60,77.758271
791.7,60,77.835766
365.2,60,77.911252
-158.0,53,77.978436
314.25,60,78.060928
-162.05,27,78.098479
942.3,60,78.178295
407.1,60,78.252226
724.05,60,78.327683
-172.8,12,78.345658
941.4,60,78.421733
429.9,60,78.495352
626.85,60,78.579542
851.85,60,78.65438
619.8,60,78.736496
776.9,60,78.961645
732.25,60,79.048727
851.85,60,79.127173
936.35,60,79.21744
578.0,60,79.292202
-158.95,25,79.331323
232.8,60,79.406103
550.55,60,79.481818
732.55,60,79.566204
671.95,60,79.639768
683.9,60,79.720767
584.8,60,79.802942
328.75,60,79.87914
850.9,60,79.956659
642.65,60,80.044002
857.0,60,80.127888
361.15,60,80.214284
542.6,60,80.301328
668.1,60,80.545611
-152.9,42,80.604695
232.1,60,80.680394
543.65,60,80.758063
-150.1,37,80.80614
986.25,60,80.883495
724.85,60,80.959749
674.85,60,81.050365
241.65,60,81.128681
977.9,60,81.205975
-170.95,11,81.222059
370.65,60,81.312249
532.1,60,81.387589
851.3,60,81.46646
554.95,60,81.547538
491.2,60,81.62398
862.85,60,81.706048
740.55,60,81.787751
489.35,60,82.039325
975.6,60,82.123971
620.0,60,82.201098
724.05,60,82.278053
-9.55,60,82.357651
707.4,60,82.433284
186.2,60,82.507264
905.05,60,82.59285
251.7,60,82.671356
912.7,60,82.749122
571.2,60,82.825696
857.3,60,82.904792
924.0,60,82.982786
800.3,60,83.073603
720.05,60,83.154033
535.15,60,83.235393
759.55,60,83.322587
736.0,60,83.568994
399.1,60,83.647765
616.8,60,83.734979
-160.5,7,83.74628
288.95,60,83.8258
552.85,60,83.918617
-151.6,58,84.001664
589.8,60,84.090859
689.4,60,84.166553
692.4,60,84.253377
-151.05,17,84.28148
-52.05,60,84.356264
507.9,60,84.428385
656.65,60,84.511733
635.5,60,84.600614
-172.0,22,84.628413
559.85,60,84.710069
230.3,60,84.784185
685.2,60,84.864541
631.75,60,84.94262
846.0,60,85.198424
801.25,60,85.276816
15.25,60,85.361697
1011.8,60,85.440621
846.55,60,85.516236
875.1,60,85.591407
594.85,60,85.674511
668.85,60,85.749061
378.75,60,85.827728
756.75,60,85.909043
631.05,60,85.984517
918.5,60,86.070421
824.5,60,86.147768
606.4,60,86.233288
530.1,60,86.313161
605.8,60,86.392259
892.5,60,86.471451
488.35,60,86.739723
145.3,60,86.822102
948.8,60,86.901348
-150.65,17,86.921905
972.15,60,87.010605
889.85,60,87.105237
282.8,60,87.181706
-171.5,6,87.189832
628.85,60,87.270476
947.85,60,87.346832
440.05,60,87.423019
868.75,60,87.504793
684.4,60,87.586681
604.9,60,87.675661
684.8,60,87.753062
489.5,60,87.845699
747.6,60,87.918941
660.7,60,87.992016
739.25,60,88.238342
65.75,60,88.322343
644.85,60,88.404818
127.2,60,88.484225
741.0,60,88.567816
840.05,60,88.653579
756.6,60,88.734165
344.95,60,88.807548
164.8,60,88.893641
434.3,60,88.970597
430.7,60,89.053327
728.65,60,89.131541
764.1,60,89.207828
603.45,60,89.283706
798.45,60,89.361575
453.0,60,89.441046
324.55,60,89.518474
467.7,60,89.768875
163.15,60,89.846345
602.75,60,89.932045
948.55,60,90.014473
855.45,60,90.102775
915.8,60,90.179543
733.4,60,90.25503
631.4,60,90.340634
621.35,60,90.419793
680.15,60,90.50688
831.9,60,90.595279
655.9,60,90.676007
407.75,60,90.751917
1005.65,60,90.836614
85.1,60,90.915121
828.35,60,90.99334
273.1,60,91.079523
865.2,60,91.161844
