#{"t_start": 1784588992.1760788, "env_id": "None"}
r,l,t
-166.0,38,2.935286
629.0,60,2.968217
-159.7,13,2.975178
893.9,60,3.019971
82.65,60,3.059133
244.45,60,3.096169
-164.8,8,3.101262
630.55,60,3.137542
1209.4,60,3.169538
580.1,60,3.200899
682.85,60,3.232021
332.95,60,3.265826
-161.2,32,3.284994
824.85,60,3.321996
552.35,60,3.363083
1110.1,60,3.454291
635.7,60,3.48789
999.35,60,3.522372
1036.7,60,3.559523
51.45,60,3.595601
-175.7,15,3.604036
-183.55,53,3.632199
1007.65,60,3.663287
644.3,60,3.696637
1064.8,60,3.73436
-160.6,10,3.751416
771.9,60,3.791763
-105.6,60,3.82679
848.85,60,3.866476
-151.35,22,3.877759
701.3,60,3.9088
-155.45,10,3.915
937.15,60,3.947304
944.1,60,3.979266
991.05,60,4.01173
1018.5,60,4.05081
196.6,60,4.083898
-174.45,20,4.095234
827.15,60,4.133692
788.0,60,4.16852
-155.65,14,4.175737
1068.2,60,4.208551
202.25,60,4.243433
1073.2,60,4.277769
1256.85,60,4.312212
143.15,60,4.352351
-188.45,11,4.36139
-173.2,9,4.366666
951.05,60,4.402582
160.7,60,4.442799
686.5,60,4.477312
567.75,60,4.511295
1170.5,60,4.549194
882.1,60,4.584111
875.1,60,4.625046
-180.95,7,4.630032
488.95,60,4.663656
-156.85,26,4.678459
777.55,60,4.711507
303.85,60,4.746595
791.45,60,4.784703
1067.0,60,4.84257
-166.25,26,4.864648
829.15,60,4.914803
-183.7,8,4.921039
-151.3,25,4.939348
388.05,60,4.972988
411.2,60,5.007089
847.2,60,5.043414
747.0,60,5.081663
868.9,60,5.120918
144.9,60,5.160574
-181.2,58,5.202971
1075.1,60,5.240986
-157.15,39,5.266361
-159.55,14,5.275023
664.6,60,5.322025
133.0,60,5.360498
975.95,60,5.398383
698.95,60,5.433101
799.4,60,5.468943
-193.55,7,5.473554
-151.8,13,5.480951
271.25,60,5.516366
-167.65,10,5.522412
-189.55,12,5.529503
-154.7,8,5.534703
602.55,60,5.570136
95.75,60,5.609144
807.0,60,5.650739
1102.4,60,5.687342
-151.75,42,5.714548
311.9,60,5.753067
-157.35,20,5.766299
445.5,60,5.804695
422.7,60,5.849836
-166.35,11,5.858576
-151.95,6,5.861668
741.75,60,5.899685
333.05,60,5.942796
897.9,60,5.991791
826.3,60,6.036857
1082.3,60,6.078942
628.1,60,6.122531
-165.35,10,6.130568
128.55,60,6.169212
330.55,60,6.20858
-177.05,10,6.215458
-197.4,10,6.22726
-185.8,11,6.232807
1146.4,60,6.272318
-187.8,8,6.277806
556.2,60,6.312781
-154.55,21,6.326963
-169.5,17,6.336046
410.05,60,6.370273
73.5,60,6.40422
663.1,60,6.439298
1015.2,60,6.476295
552.45,60,6.511276
48.1,60,6.550642
911.7,60,6.58619
936.4,60,6.623315
862.85,60,6.66219
938.95,60,6.698909
258.2,60,6.737834
-155.5,14,6.745559
1127.65,60,6.781249
697.25,60,6.813945
996.25,60,6.848639
520.4,60,6.882871
920.25,60,6.91704
354.95,60,6.950408
557.45,60,6.991295
616.3,60,7.027241
829.45,60,7.062869
-162.35,6,7.067488
421.2,60,7.104136
908.4,60,7.14402
973.05,60,7.179188
592.45,60,7.212652
394.25,60,7.24694
717.7,60,7.280437
1243.45,60,7.314647
877.15,60,7.355112
866.2,60,7.388148
541.6,60,7.422195
565.45,60,7.45573
286.05,60,7.489276
67.65,60,7.523807
977.25,60,7.559441
584.15,60,7.59645
927.5,60,7.635641
1255.65,60,7.674493
-190.0,6,7.677627
381.95,60,7.717592
176.9,60,7.765267
775.65,60,7.810312
796.5,60,7.860374
-159.5,11,7.869427
463.65,60,7.910741
296.1,60,7.952968
751.7,60,8.000908
-177.75,14,8.014478
442.3,60,8.068313
-171.0,12,8.079299
465.25,60,8.12664
752.2,60,8.169564
359.4,60,8.203017
-152.4,18,8.217675
-156.2,15,8.230037
184.15,60,8.265472
979.55,60,8.299958
853.5,60,8.339121
37.2,60,8.376019
854.45,60,8.410849
-171.9,29,8.428171
504.55,60,8.463618
633.0,60,8.498505
-150.25,36,8.518877
-150.5,9,8.524036
368.3,60,8.56004
388.1,60,8.595598
522.1,60,8.631875
1068.95,60,8.679671
596.2,60,8.722623
540.25,60,8.764945
221.6,60,8.814374
410.0,60,8.861298
604.75,60,8.90682
282.25,60,8.951899
728.7,60,8.995652
964.8,60,9.035587
122.9,60,9.075877
663.45,60,9.117459
605.4,60,9.166656
571.5,60,9.20907
-23.55,60,9.256813
1346.2,60,9.302972
617.35,60,9.357931
389.95,60,9.398495
325.4,60,9.438658
-158.25,19,9.451529
588.15,60,9.489465
896.85,60,9.525809
341.05,60,9.564058
677.7,60,9.605798
710.7,60,9.641451
276.85,60,9.681778
-165.5,14,9.692307
1081.8,60,9.729405
420.05,60,9.768786
-10.95,60,9.807126
682.75,60,9.844716
449.8,60,9.88082
343.3,60,9.9196
576.65,60,9.957465
-163.0,16,9.966966
295.4,60,10.005289
219.25,60,10.041656
546.75,60,10.078152
241.75,60,10.116122
-73.7,60,10.153407
203.4,60,10.190497
949.3,60,10.234301
-151.25,57,10.267486
-160.5,7,10.271903
-150.3,10,10.277183
-155.0,9,10.282474
-180.65,12,10.289766
1101.45,60,10.326354
120.3,60,10.361396
779.15,60,10.396821
788.05,60,10.439608
141.95,60,10.503875
-150.0,28,10.53544
-160.5,7,10.54178
-182.0,16,10.554682
675.85,60,10.591691
-167.1,55,10.624507
-165.9,49,10.661601
1107.3,60,10.703233
974.95,60,10.748318
427.0,60,10.827924
-180.0,17,10.839352
937.5,60,10.888572
-168.55,25,10.972419
616.2,60,11.009348
927.4,60,11.04685
-154.45,27,11.063203
850.5,60,11.099962
1062.3,60,11.136984
-120.2,60,11.174499
288.2,60,11.213651
655.35,60,11.254274
403.85,60,11.297519
363.5,60,11.349662
315.05,60,11.403248
795.3,60,11.449418
875.35,60,11.500832
580.2,60,11.547956
661.5,60,11.603456
991.85,60,11.655929
-94.25,60,11.712398
297.55,60,11.7631
1202.7,60,11.803841
1261.4,60,11.845286
361.2,60,11.892092
669.65,60,11.953548
654.15,60,12.001516
567.1,60,12.037996
808.55,60,12.077606
571.7,60,12.112789
377.85,60,12.148337
593.9,60,12.184025
916.0,60,12.221152
1145.85,60,12.260701
1043.85,60,12.301399
-168.15,19,12.313591
513.25,60,12.352119
503.9,60,12.389261
208.0,60,12.425488
819.75,60,12.46464
349.95,60,12.501554
1117.9,60,12.541111
241.7,60,12.578016
781.5,60,12.613157
292.55,60,12.648232
351.6,60,12.693645
808.65,60,12.735622
646.8,60,12.777349
793.65,60,12.812648
577.1,60,12.850639
714.9,60,12.889428
-174.65,21,12.902114
1097.75,60,12.938473
666.1,60,12.975335
197.45,60,13.012283
1068.65,60,13.050631
817.2,60,13.091217
852.55,60,13.127935
719.05,60,13.172266
751.85,60,13.208134
-170.7,11,13.21516
733.25,60,13.250816
1024.3,60,13.286463
910.95,60,13.322841
489.75,60,13.357982
1038.45,60,13.393812
-168.15,16,13.403234
720.4,60,13.438422
-151.05,31,13.459126
776.9,60,13.495687
-159.0,6,13.498756
473.2,60,13.539008
461.95,60,13.576879
886.8,60,13.612565
809.3,60,13.649897
350.25,60,13.690712
121.55,60,13.726076
784.1,60,13.764475
489.65,60,13.799923
195.5,60,13.835172
634.9,60,13.871697
1007.3,60,13.907647
784.05,60,13.947244
780.9,60,13.982759
-153.85,26,13.998931
-90.05,60,14.035895
666.0,60,14.080461
897.7,60,14.116719
987.35,60,14.15388
931.7,60,14.188976
898.1,60,14.227038
924.35,60,14.268325
1014.8,60,14.310202
-170.6,10,14.315774
589.2,60,14.354442
745.4,60,14.393832
167.6,60,14.430568
895.45,60,14.468044
525.05,60,14.508271
829.85,60,14.553297
586.75,60,14.596375
298.95,60,14.633689
403.7,60,14.67433
901.95,60,14.715331
953.05,60,14.756618
643.55,60,14.796652
637.3,60,14.837153
-170.9,20,14.849274
502.2,60,14.885959
-70.8,60,14.92222
-150.5,5,14.926477
-117.95,60,14.962985
575.8,60,14.999808
180.0,60,15.03618
586.3,60,15.076017
790.85,60,15.112149
690.1,60,15.154777
526.2,60,15.192919
489.75,60,15.229333
944.4,60,15.267161
350.85,60,15.305008
984.85,60,15.342885
61.8,60,15.378633
1010.45,60,15.414523
65.0,60,15.451921
704.45,60,15.493642
1014.9,60,15.535289
347.8,60,15.582422
259.85,60,15.621909
599.3,60,15.659773
966.5,60,15.69789
-200.55,14,15.705901
788.6,60,15.746608
341.05,60,15.792404
875.65,60,15.832317
838.65,60,15.873605
782.7,60,15.915118
-161.0,27,15.932906
164.15,60,15.986436
578.6,60,16.044338
574.5,60,16.09816
491.85,60,16.143013
116.65,60,16.180672
177.05,60,16.222411
-160.45,17,16.233562
-172.5,6,16.237854
523.95,60,16.275888
579.15,60,16.317131
516.15,60,16.357089
102.4,60,16.398639
474.35,60,16.435291
734.85,60,16.476454
610.35,60,16.512416
46.4,60,16.548255
1173.4,60,16.583567
-154.7,15,16.595052
1047.65,60,16.631887
794.95,60,16.667239
802.05,60,16.702728
337.75,60,16.739808
-158.6,41,16.76685
470.9,60,16.803965
518.95,60,16.85089
400.8,60,16.897174
550.05,60,16.934499
623.3,60,16.972407
611.85,60,17.019414
427.95,60,17.080646
429.2,60,17.130504
850.6,60,17.175032
427.8,60,17.220419
-151.65,23,17.238369
799.8,60,17.291495
365.45,60,17.336453
813.75,60,17.377219
603.55,60,17.420161
1019.8,60,17.462229
-151.95,60,17.499197
141.65,60,17.5374
915.45,60,17.574758
843.6,60,17.61661
863.6,60,17.656953
342.3,60,17.694222
-159.0,19,17.70672
908.3,60,17.744597
729.4,60,17.782606
685.05,60,17.821911
669.65,60,17.858664
943.45,60,17.897664
1014.7,60,17.936077
-180.3,29,17.953008
679.3,60,17.98983
-189.65,26,18.006322
997.4,60,18.042907
1091.65,60,18.07888
601.9,60,18.11725
697.8,60,18.156516
691.15,60,18.199732
326.6,60,18.238606
-156.85,36,18.262007
838.6,60,18.303828
671.4,60,18.342919
894.05,60,18.391321
806.35,60,18.431694
-83.85,60,18.471283
275.85,60,18.511025
752.7,60,18.549276
460.3,60,18.589189
57.75,60,18.629043
198.8,60,18.668952
1119.45,60,18.708129
254.8,60,18.745228
-153.4,53,18.785041
732.05,60,18.841621
850.1,60,18.883782
904.6,60,18.935638
928.95,60,18.98436
707.6,60,19.027856
554.15,60,19.071973
414.95,60,19.123035
461.6,60,19.164273
642.85,60,19.204898
859.5,60,19.244742
339.3,60,19.281112
846.65,60,19.317152
657.25,60,19.35509
436.65,60,19.393395
-152.75,19,19.408415
764.45,60,19.445306
1152.85,60,19.480932
1040.5,60,19.520281
787.8,60,19.556775
434.7,60,19.593635
361.4,60,19.629282
919.5,60,19.665613
947.85,60,19.703355
104.2,60,19.741679
448.55,60,19.779083
909.75,60,19.816169
552.6,60,19.851963
-150.2,36,19.872985
618.85,60,19.911549
395.95,60,19.948158
766.45,60,19.985018
324.95,60,20.027577
102.5,60,20.065997
903.4,60,20.103236
406.2,60,20.143094
52.3,60,20.18029
-151.35,14,20.188621
946.75,60,20.226333
31.8,60,20.262217
120.85,60,20.29475
890.45,60,20.328265
957.75,60,20.365536
818.4,60,20.405978
556.7,60,20.441257
765.2,60,20.478728
1097.2,60,20.516097
683.4,60,20.550599
1149.25,60,20.593441
988.9,60,20.632278
251.65,60,20.66934
1002.9,60,20.705657
754.3,60,20.745109
613.6,60,20.780737
600.9,60,20.812915
503.6,60,20.848293
528.7,60,20.883122
998.4,60,20.921205
735.35,60,20.955749
-178.95,42,20.980586
-178.5,16,20.990034
-172.5,9,20.995031
645.6,60,21.030566
229.65,60,21.064772
697.25,60,21.099274
325.55,60,21.133966
849.75,60,21.16859
355.8,60,21.203148
820.25,60,21.239865
912.8,60,21.275347
708.5,60,21.311971
1042.55,60,21.349687
-168.35,22,21.36275
40.9,60,21.396412
676.8,60,21.43081
1215.1,60,21.465207
653.6,60,21.500439
-150.75,47,21.52703
521.85,60,21.561284
-157.75,28,21.57778
921.95,60,21.612175
1035.9,60,21.648167
742.45,60,21.685049
392.1,60,21.719781
497.8,60,21.754502
909.65,60,21.79118
922.9,60,21.826327
206.75,60,21.861251
990.4,60,21.896079
1012.2,60,21.931361
600.55,60,21.967463
735.45,60,22.001993
826.5,60,22.037601
926.65,60,22.074787
608.55,60,22.110941
755.6,60,22.149583
980.65,60,22.185015
598.1,60,22.220074
1023.35,60,22.255219
883.9,60,22.290487
-161.45,31,22.309188
363.6,60,22.344636
887.45,60,22.380029
867.25,60,22.422384
-150.5,8,22.427281
498.45,60,22.461768
819.35,60,22.495758
546.7,60,22.530188
847.5,60,22.564019
717.05,60,22.598793
914.05,60,22.635762
844.3,60,22.670876
487.45,60,22.710111
836.5,60,22.746712
456.1,60,22.782469
297.95,60,22.819104
931.7,60,22.855444
964.35,60,22.891301
495.7,60,22.927134
171.7,60,22.960659
1028.1,60,22.995217
-172.6,26,23.010495
486.7,60,23.046693
759.4,60,23.081769
894.7,60,23.117193
889.7,60,23.151784
756.45,60,23.1868
633.1,60,23.221004
696.6,60,23.255394
-164.65,58,23.290082
710.5,60,23.325972
843.85,60,23.360587
489.55,60,23.394531
758.1,60,23.439688
700.35,60,23.473132
374.6,60,23.506826
815.55,60,23.541691
827.95,60,23.57642
287.95,60,23.611595
712.15,60,23.645929
226.95,60,23.680809
542.95,60,23.714943
828.1,60,23.752017
729.95,60,23.786374
766.9,60,23.821143
892.4,60,23.860071
626.25,60,23.894937
337.55,60,23.929885
733.4,60,23.964853
410.4,60,23.999516
643.35,60,24.034336
717.6,60,24.069108
367.3,60,24.104903
166.0,60,24.141009
410.35,60,24.176212
630.1,60,24.213163
228.65,60,24.249863
668.75,60,24.285321
619.75,60,24.321393
431.95,60,24.358151
963.05,60,24.394377
778.25,60,24.430853
647.25,60,24.466502
760.7,60,24.501486
944.5,60,24.537405
433.75,60,24.57312
590.25,60,24.613062
472.6,60,24.64776
934.85,60,24.684236
602.05,60,24.724707
884.75,60,24.760315
606.75,60,24.794235
598.15,60,24.831304
85.05,60,24.867429
-159.8,45,24.893895
1078.95,60,24.929454
364.3,60,24.964267
787.7,60,25.00274
202.85,60,25.037805
792.2,60,25.073988
498.0,60,25.108683
668.4,60,25.142972
800.7,60,25.177447
993.85,60,25.211508
567.5,60,25.248732
302.15,60,25.285572
397.35,60,25.322446
842.75,60,25.358066
731.7,60,25.391888
312.35,60,25.427099
732.5,60,25.46169
781.8,60,25.49265
886.1,60,25.526374
636.15,60,25.562237
488.75,60,25.59581
764.95,60,25.631331
1228.9,60,25.667385
519.9,60,25.703577
1097.1,60,25.739123
660.65,60,25.776355
627.2,60,25.813534
573.25,60,25.849903
962.15,60,25.885589
1005.95,60,25.920719
494.15,60,25.953857
624.65,60,25.985724
419.5,60,26.021665
890.45,60,26.056718
960.35,60,26.090885
216.25,60,26.125675
874.2,60,26.16086
661.55,60,26.194151
313.15,60,26.229256
820.75,60,26.262832
389.25,60,26.298061
966.0,60,26.332933
1089.75,60,26.36473
596.65,60,26.397784
927.35,60,26.42891
860.25,60,26.463767
1102.45,60,26.498537
1036.35,60,26.532945
92.65,60,26.569865
659.6,60,26.604209
1030.1,60,26.641003
496.6,60,26.676921
799.55,60,26.71327
906.1,60,26.748937
893.55,60,26.780351
234.2,60,26.812846
568.2,60,26.84484
641.25,60,26.877439
502.75,60,26.911153
778.75,60,26.946004
980.85,60,26.994096
776.95,60,27.033492
515.35,60,27.069894
268.25,60,27.106946
1101.6,60,27.140951
782.6,60,27.17572
732.8,60,27.207106
890.5,60,27.241761
1243.1,60,27.27468
402.65,60,27.307811
758.95,60,27.341287
949.4,60,27.375226
578.35,60,27.411335
693.2,60,27.446067
777.35,60,27.483129
102.35,60,27.517109
660.15,60,27.550838
891.6,60,27.582562
676.4,60,27.61688
725.05,60,27.661241
917.05,60,27.696684
661.6,60,27.731354
695.05,60,27.765703
641.85,60,27.799078
747.75,60,27.830396
705.75,60,27.862762
343.15,60,27.895987
457.5,60,27.929416
979.2,60,27.96377
807.95,60,28.00146
661.3,60,28.040487
816.2,60,28.08087
732.2,60,28.116822
685.9,60,28.153172
620.65,60,28.19024
868.4,60,28.225545
678.5,60,28.262238
901.05,60,28.300147
978.2,60,28.337318
887.35,60,28.374066
1070.7,60,28.408545
269.9,60,28.440663
971.6,60,28.479275
860.35,60,28.514988
985.35,60,28.547032
595.7,60,28.581623
857.85,60,28.615056
845.35,60,28.650334
1050.7,60,28.684957
1302.25,60,28.720187
878.5,60,28.756468
1004.7,60,28.794198
934.9,60,28.82822
1085.75,60,28.862201
878.6,60,28.898085
985.75,60,28.933624
756.5,60,28.96817
663.7,60,29.004855
929.35,60,29.040509
191.4,60,29.076214
919.9,60,29.113763
1056.15,60,29.149554
618.25,60,29.185635
807.35,60,29.220318
404.25,60,29.255556
1058.6,60,29.289467
851.35,60,29.321539
942.45,60,29.355377
821.2,60,29.390364
828.85,60,29.424951
460.1,60,29.459857
900.65,60,29.495855
924.4,60,29.528326
893.6,60,29.562645
627.85,60,29.595979
907.0,60,29.627135
629.85,60,29.66222
991.05,60,29.698385
957.85,60,29.732142
726.9,60,29.767341
577.55,60,29.804271
953.9,60,29.839427
628.7,60,29.873538
888.5,60,29.907224
559.6,60,29.940076
369.2,60,29.974637
552.95,60,30.011775
872.05,60,30.046945
881.4,60,30.082226
654.65,60,30.116581
852.5,60,30.151463
1363.7,60,30.183905
576.7,60,30.217051
462.05,60,30.250231
590.6,60,30.283655
593.35,60,30.318222
97.55,60,30.353632
371.6,60,30.389103
1015.7,60,30.426123
1190.6,60,30.459554
1096.55,60,30.496812
820.25,60,30.532558
718.9,60,30.567497
971.4,60,30.599886
1323.2,60,30.632569
633.05,60,30.665206
1246.7,60,30.69895
591.55,60,30.733892
582.45,60,30.769095
910.85,60,30.804888
1045.6,60,30.839645
743.55,60,30.875586
1211.95,60,30.912262
568.35,60,30.947221
875.8,60,30.979902
755.1,60,31.015761
772.85,60,31.049544
1080.5,60,31.081438
1517.3,60,31.111709
755.1,60,31.142833
678.5,60,31.175745
839.9,60,31.208973
639.0,60,31.242568
920.35,60,31.278109
880.8,60,31.311163
894.3,60,31.341115
835.4,60,31.371047
672.95,60,31.401109
887.05,60,31.430935
719.3,60,31.464013
672.85,60,31.49694
-170.45,13,31.506569
757.95,60,31.541515
1065.95,60,31.576128
435.3,60,31.612402
820.3,60,31.647503
779.35,60,31.683077
907.25,60,31.717885
881.8,60,31.7518
735.75,60,31.785256
1172.7,60,31.820775
721.45,60,31.852103
583.65,60,31.881524
1170.95,60,31.914059
692.2,60,31.948437
589.25,60,31.981619
473.7,60,32.018841
888.95,60,32.0521
1054.65,60,32.085132
224.85,60,32.120266
835.55,60,32.155608
593.65,60,32.194593
1022.3,60,32.229792
942.55,60,32.264697
266.95,60,32.298041
296.75,60,32.33034
1278.55,60,32.36458
872.35,60,32.398685
597.6,60,32.433527
753.0,60,32.465733
996.8,60,32.498118
1232.0,60,32.535174
1152.45,60,32.569983
700.75,60,32.605379
1015.1,60,32.640733
862.8,60,32.672706
1268.15,60,32.707834
1024.8,60,32.742197
258.55,60,32.776214
926.65,60,32.809948
1091.55,60,32.844508
617.7,60,32.879865
852.65,60,32.915782
916.95,60,32.953718
961.95,60,32.988369
479.2,60,33.024696
900.9,60,33.060555
1075.4,60,33.095372
1010.7,60,33.130286
526.25,60,33.163964
117.2,60,33.196896
443.3,60,33.231133
1128.7,60,33.26408
955.6,60,33.2975
895.25,60,33.332377
568.2,60,33.366572
1038.1,60,33.401175
974.6,60,33.43585
1066.4,60,33.465457
1014.95,60,33.495115
477.2,60,33.529583
960.05,60,33.562002
1050.15,60,33.596412
997.6,60,33.632208
237.1,60,33.666669
737.55,60,33.702375
916.55,60,33.738147
432.55,60,33.773305
227.7,60,33.807518
930.1,60,33.843247
910.25,60,33.87677
971.4,60,33.908802
1161.25,60,33.944773
711.9,60,33.979372
591.7,60,34.01679
648.3,60,34.054032
1096.35,60,34.089257
810.05,60,34.124539
679.95,60,34.159181
475.45,60,34.193407
753.0,60,34.224114
896.0,60,34.257293
713.0,60,34.2918
1097.05,60,34.325058
951.75,60,34.357648
820.95,60,34.391824
1184.9,60,34.426381
856.0,60,34.458811
361.15,60,34.490943
836.55,60,34.527591
961.65,60,34.560582
1043.45,60,34.593226
952.05,60,34.626482
402.8,60,34.66076
828.75,60,34.694314
768.05,60,34.728984
948.7,60,34.759876
629.35,60,34.789862
-151.9,25,34.802139
178.85,60,34.832181
963.05,60,34.865257
428.0,60,34.900784
1003.65,60,34.935106
836.15,60,34.968168
1120.8,60,35.002743
374.6,60,35.038568
925.4,60,35.072739
809.85,60,35.105612
970.65,60,35.139329
914.9,60,35.173985
961.75,60,35.209164
743.7,60,35.244798
630.4,60,35.280655
553.2,60,35.315391
792.3,60,35.351587
959.75,60,35.387865
1006.2,60,35.424466
968.7,60,35.456241
998.35,60,35.488456
546.3,60,35.524804
1085.4,60,35.557583
822.55,60,35.591202
1081.6,60,35.62572
987.85,60,35.659685
1094.75,60,35.692384
1009.0,60,35.724024
1077.2,60,35.757246
217.2,60,35.79089
610.25,60,35.826251
1026.15,60,35.860463
779.1,60,35.89551
503.4,60,35.930896
1013.0,60,35.966193
1051.3,60,36.001427
742.4,60,36.038818
1063.85,60,36.071728
683.3,60,36.105963
1046.95,60,36.140485
940.75,60,36.176696
757.9,60,36.211321
790.7,60,36.24821
